Wall time,Step,Value
1629297362.4166293,100,0.7653003931045532
1629297425.966896,200,0.809574544429779
1629297490.806143,300,0.7607394456863403
1629297556.7700777,400,0.7256385684013367
1629297623.2353637,500,0.6229363083839417
1629297690.3224072,600,0.6479631662368774
1629297757.5032825,700,0.5091021060943604
1629297824.7012305,800,0.46136975288391113
1629297892.6011095,900,0.48200005292892456
1629297965.691044,1000,0.4223364293575287
1629298061.9902387,1100,0.3873835504055023
1629298129.6292744,1200,0.3379046320915222
1629298197.0851226,1300,0.2875869572162628
1629298264.5707934,1400,0.3366703987121582
1629298332.1744368,1500,0.1860039234161377
1629298400.5890017,1600,0.1798613965511322
1629298469.015211,1700,0.09033143520355225
1629298537.5072174,1800,0.05980304628610611
1629298605.0623329,1900,0.0399048738181591
1629298682.0833666,2000,0.06287883222103119
1629298775.8118236,2100,0.08878029882907867
1629298843.0366182,2200,0.016847774386405945
1629298911.3107858,2300,0.017827000468969345
1629298978.953825,2400,0.01711278222501278
1629299048.5560534,2500,0.011094868183135986
1629299116.8978443,2600,0.007803488522768021
1629299184.9543915,2700,0.006972583942115307
1629299252.6312704,2800,0.056314658373594284
1629299320.7208476,2900,0.005913899280130863
1629299397.5621586,3000,0.008408475667238235
1629299491.3061135,3100,0.010344183072447777
1629299559.0404344,3200,0.005644061602652073
1629299627.046949,3300,0.007422266528010368
1629299694.5236576,3400,0.005187067203223705
1629299762.2851138,3500,0.0037937122397124767
1629299829.9241698,3600,0.006479891948401928
1629299897.693255,3700,0.012572202831506729
1629299965.6585217,3800,0.008678961545228958
1629300033.0837529,3900,0.005997238215059042
1629300109.9697742,4000,0.009066137485206127
1629300206.0233648,4100,0.008685142733156681
1629300272.7042153,4200,0.014065991155803204
1629300340.0829854,4300,0.002524174749851227
1629300407.062451,4400,0.0031808156054466963
1629300474.7759633,4500,0.0035896170884370804
1629300542.0489566,4600,0.007221265695989132
1629300609.4336166,4700,0.0033508562482893467
1629300676.6362455,4800,0.0020636653061956167
1629300744.7906687,4900,0.003735749749466777
1629300821.5456684,5000,0.0066318027675151825
1629300914.961004,5100,0.0023076951038092375
1629300981.7143128,5200,0.001972535625100136
1629301048.7499735,5300,0.0054911356419324875
1629301116.151929,5400,0.0038640478160232306
1629301183.80409,5500,0.003042498603463173
1629301251.5377705,5600,0.005813329480588436
1629301319.2847362,5700,0.0025139045901596546
1629301386.8702984,5800,0.00277612148784101
1629301454.2830539,5900,0.0009684922988526523
1629301530.8891385,6000,0.0012541809119284153
1629301630.344014,6100,0.0020143345464020967
1629301697.28682,6200,0.0013536135666072369
1629301764.3166397,6300,0.003939650487154722
1629301831.6092064,6400,0.002758950460702181
1629301899.617641,6500,0.002737608505412936
1629301967.0835738,6600,0.0010118097998201847
1629302034.5428655,6700,0.0008413773030042648
1629302101.9744508,6800,0.0021123564802110195
1629302169.3292081,6900,0.0011655070120468736
1629302245.915793,7000,0.0005590816144831479
1629302338.8831522,7100,0.0018904785392805934
1629302405.501648,7200,0.0014958770480006933
1629302473.394164,7300,0.0012940055457875133
1629302540.650868,7400,0.0020175736863166094
1629302608.0668497,7500,0.0018148450180888176
1629302675.6509356,7600,0.001378601766191423
1629302743.4982188,7700,0.000640259066130966
1629302811.0663848,7800,0.0008456562645733356
1629302878.8561077,7900,0.0036824452690780163
1629302956.1800222,8000,0.0008530167397111654
1629303050.498758,8100,0.001642144052311778
1629303117.711989,8200,0.002883467823266983
1629303185.5861757,8300,0.0005612343084067106
1629303252.9268723,8400,0.0007568178698420525
1629303320.3579953,8500,0.0016267498722299933
1629303387.9543526,8600,0.005208317190408707
1629303455.3776271,8700,0.0006572329439222813
1629303522.9860213,8800,0.0003840211720671505
1629303590.190519,8900,0.0002983200247399509
1629303668.0331016,9000,0.0009469303186051548
1629303780.2469535,9100,0.000916948658414185
1629303847.5874753,9200,0.0006747334264218807
1629303914.6842947,9300,0.000647685956209898
1629303981.9120443,9400,0.0006298371590673923
1629304049.36227,9500,0.000446026650024578
1629304116.6924596,9600,0.0020993733778595924
1629304184.0383794,9700,0.00044110690942034125
1629304251.9354727,9800,0.0005754828453063965
1629304319.2510974,9900,0.0008901653345674276
1629304396.3378806,10000,0.0005237378645688295
