Wall time,Step,Value
1629233052.9578927,100,0.7238904237747192
1629233184.0928612,200,0.742205023765564
1629233314.4659233,300,0.5857409238815308
1629233443.625578,400,0.5757254958152771
1629233572.8770435,500,0.588196873664856
1629233701.7464726,600,0.5156583189964294
1629233829.0845,700,0.4832051694393158
1629233959.83206,800,0.4359368681907654
1629234090.104229,900,0.42716115713119507
1629234228.0514147,1000,0.37831544876098633
1629234395.0497153,1100,0.3180546760559082
1629234523.3976908,1200,0.2044239491224289
1629234652.9932196,1300,0.16038058698177338
1629234783.5342333,1400,0.23666644096374512
1629234913.8536654,1500,0.11984436213970184
1629235044.3514023,1600,0.10651912540197372
1629235174.8030517,1700,0.07956910878419876
1629235305.74307,1800,0.041385725140571594
1629235434.9865468,1900,0.0341452956199646
1629235578.95078,2000,0.028008930385112762
1629235752.8541765,2100,0.011645514518022537
1629235882.1535566,2200,0.049227356910705566
1629236010.3260844,2300,0.023162808269262314
1629236141.3209245,2400,0.033613529056310654
1629236272.359975,2500,0.04403453320264816
1629236404.598462,2600,0.09240510314702988
1629236534.7097218,2700,0.01982562243938446
1629236665.0729477,2800,0.008326402865350246
1629236794.0484564,2900,0.014587374404072762
1629236938.0261145,3000,0.004068010486662388
1629237110.8147705,3100,0.004292693920433521
1629237241.776427,3200,0.02925017476081848
1629237371.0561597,3300,0.005497559905052185
1629237499.4639924,3400,0.004637319594621658
1629237629.0713005,3500,0.003926974721252918
1629237759.27441,3600,0.037930067628622055
1629237889.8248947,3700,0.008172734640538692
1629238020.147227,3800,0.0006364082219079137
1629238151.4180286,3900,0.000925112864933908
1629238296.2798586,4000,0.0034430664964020252
1629238468.2088048,4100,0.007650953717529774
1629238598.1621273,4200,0.0008259769529104233
1629238727.5497913,4300,0.004042664542794228
1629238857.4698374,4400,0.004093547817319632
1629238987.3263247,4500,0.0005531340138986707
1629239116.7513149,4600,0.014157257974147797
1629239246.8334138,4700,0.002350482391193509
1629239377.8559844,4800,0.007577821612358093
1629239506.7666016,4900,0.00491681881248951
1629239649.6212306,5000,0.0006274279439821839
1629239812.9034247,5100,0.009379721246659756
1629239942.2998967,5200,0.0006251550512388349
1629240071.7290883,5300,0.06270173192024231
1629240201.3731594,5400,0.002457195660099387
1629240331.7385724,5500,0.0071578859351575375
1629240460.8230877,5600,0.0010928994743153453
1629240589.4325278,5700,0.007916409522294998
1629240717.693315,5800,0.0006856234977021813
1629240848.0075395,5900,0.0011067594168707728
1629240992.1267967,6000,0.0002432946057524532
1629241166.650053,6100,0.00028558255871757865
1629241295.086879,6200,0.00045583961764350533
1629241424.669417,6300,0.0025153085589408875
1629241555.4383423,6400,0.0003612801665440202
1629241683.9211538,6500,0.0007381690084002912
1629241814.7044866,6600,0.010539746843278408
1629241943.0684814,6700,0.007380851544439793
1629242070.6898742,6800,0.000553953112103045
1629242199.854294,6900,0.0005787534173578024
1629242344.4454792,7000,0.002863135188817978
1629242509.9180577,7100,0.0003870685468427837
1629242640.2103727,7200,0.0003232648887205869
1629242769.4372952,7300,0.00014070479664951563
1629242898.4760373,7400,0.00015602778876200318
1629243027.905186,7500,0.0001501586230006069
1629243159.1345103,7600,0.00010449282126501203
1629243289.896854,7700,0.00015184778021648526
1629243419.3520336,7800,6.928608490852639e-05
1629243548.5627697,7900,0.00020263796614017338
1629243692.5994618,8000,0.014762945473194122
1629243858.9834275,8100,0.00019752743537537754
1629243990.3291981,8200,0.00014399866631720215
1629244120.317134,8300,0.00014049197488930076
1629244250.845447,8400,5.45770708413329e-05
1629244380.4947922,8500,9.145162766799331e-05
1629244508.8161182,8600,4.588962474372238e-05
1629244637.6876473,8700,0.0002258185704704374
1629244766.7308886,8800,6.0155678511364385e-05
1629244894.7004187,8900,0.00015318277291953564
1629245038.7851274,9000,0.00014551467029377818
1629245204.1540592,9100,0.00014202031888999045
1629245333.59808,9200,0.0002977931872010231
1629245462.79789,9300,2.9837345209671184e-05
1629245591.662261,9400,2.9201575671322644e-05
1629245719.518725,9500,3.305500649730675e-05
1629245848.8674529,9600,0.0006245438707992435
1629245977.382723,9700,6.203228258527815e-05
1629246105.804685,9800,4.028561670565978e-05
1629246237.047159,9900,7.643648132216185e-05
1629246381.5732532,10000,0.000702055636793375
